Starting Point,Ending Point,Bus Name,Bus Type,Departing Time,Reaching Time,Duration,Star Rating,Price,Seat Availability,Bus Type (Categorized)
Delhi,Agra,Krishna Travels,A/C Seater / Sleeper (2+2),08:30 PM,10:35 PM,02h 05m,3.4,449,44,A/C Seater/Sleeper
Delhi,Agra,Krishna Travels,A/C Seater / Sleeper (2+2),08:30 PM,10:35 PM,02h 05m,3.4,499,42,A/C Seater/Sleeper
Delhi,Agra,NueGo,Electric A/C Seater (2+2),08:35 PM,12:51 AM,04h 16m,4.3,284,37,A/C Seater
Delhi,Agra,Maa Shakti Bhadra Travels,A/C Seater / Sleeper (2+2),08:35 PM,11:30 PM,02h 55m,3.2,499,34,A/C Seater/Sleeper
Delhi,Agra,NueGo,Electric A/C Seater (2+2),09:00 PM,01:50 AM,04h 50m,3.3,284,43,A/C Seater
Delhi,Agra,Raj Kalpana Travels Pvt.ltd.,Non A/C Seater / Sleeper (2+1),09:00 PM,01:00 AM,04h 00m,3.1,500,39,A/C Seater/Sleeper
Delhi,Agra,VGO BUS,A/C Sleeper (2+1),09:10 PM,02:10 AM,05h 00m,4.1,499,24,A/C Sleeper
Delhi,Agra,IntrCity SmartBus,A/C Seater / Sleeper (2+1),09:45 PM,02:00 AM,04h 15m,4.1,481,35,A/C Seater/Sleeper
Delhi,Agra,Gola Bus Service,A/C Seater/Sleeper (2+1),09:50 PM,01:25 AM,03h 35m,3.2,399,42,A/C Seater/Sleeper
Delhi,Agra,DURGA TRAVELS,A/C Sleeper (2+1),10:20 PM,02:30 AM,04h 10m,3.0,499,28,A/C Sleeper
Delhi,Agra,R S YADAV SMART BUS PRIVATE LIMITED,VE A/C Semi Sleeper (2+2),10:30 PM,02:00 AM,03h 30m,4.3,474,39,A/C Semi Sleeper
Delhi,Agra,Gola Bus Service,VE A/C Seater / Sleeper (2+1),10:30 PM,02:10 AM,03h 40m,3.2,499,33,A/C Seater/Sleeper
Delhi,Agra,IntrCity SmartBus,VE A/C Seater / Sleeper (2+1),10:30 PM,02:25 AM,03h 55m,4.1,457,37,A/C Seater/Sleeper
Delhi,Agra,JD Travels (Khajuraho Travels),A/C Seater / Sleeper (2+1),10:30 PM,02:30 AM,04h 00m,4.2,499,23,A/C Seater/Sleeper
Delhi,Agra,Zingbus Plus,Bharat Benz A/C Seater /Sleeper (2+1),10:40 PM,03:10 AM,04h 30m,3.8,476,33,A/C Seater/Sleeper
Delhi,Agra,Vande Fly,A/C Seater / Sleeper (2+1),10:45 PM,02:55 AM,04h 10m,3.5,475,32,A/C Seater/Sleeper
Delhi,Agra,Ashok Bus Service,VE A/C Sleeper (2+1),10:45 PM,03:15 AM,04h 30m,3.7,499,38,A/C Sleeper
Delhi,Agra,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),11:00 PM,02:40 AM,03h 40m,4.1,474,40,A/C Seater/Sleeper
Delhi,Agra,FlixBus,A/C Seater (2+2),11:00 PM,03:00 AM,04h 00m,3.8,277,47,A/C Seater
Delhi,Agra,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),11:00 PM,02:00 AM,03h 00m,3.4,500,38,A/C Seater/Sleeper
Delhi,Agra,PTC-SKYBUS,VE A/C Seater / Sleeper (2+1),11:15 PM,02:30 AM,03h 15m,4.7,500,34,A/C Seater/Sleeper
Delhi,Agra,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),11:20 PM,03:05 AM,03h 45m,4.5,457,44,A/C Seater/Sleeper
Delhi,Agra,Zingbus Plus,Bharat Benz A/C Seater /Sleeper (2+1),11:25 PM,03:05 AM,03h 40m,3.8,385,35,A/C Seater/Sleeper
Delhi,Agra,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),11:30 PM,03:00 AM,03h 30m,3.4,500,38,A/C Seater/Sleeper
Delhi,Agra,Ashok Bus Service,A/C Seater / Sleeper (2+1),11:45 PM,04:30 AM,04h 45m,3.7,499,32,A/C Seater/Sleeper
Delhi,Agra,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),11:45 PM,03:25 AM,03h 40m,4.1,457,45,A/C Seater/Sleeper
Delhi,Agra,NueGo,Electric A/C Seater (2+2),11:55 PM,04:25 AM,04h 30m,3.7,284,39,A/C Seater
Delhi,Agra,ROYAL SAFARI INDIA TRAVELS,A/C Seater Push Back (2+2),06:00 AM,11:30 AM,05h 30m,2.4,854,22,A/C Seater
Delhi,Agra,Taj Express Bus Service Pvt Ltd,Non AC Seater (2+2),06:30 AM,09:30 AM,03h 00m,2.4,375,33,Unknown A/C Seater
Delhi,Agra,Taj Express Bus Service Pvt Ltd,Non AC Seater (2+2),07:00 AM,10:00 AM,03h 00m,2.4,300,33,Unknown A/C Seater
Delhi,Agra,Shishpal Bus Service,A/C Seater Push Back (2+2),07:00 AM,12:10 PM,05h 10m,2.3,350,31,A/C Seater
Delhi,Agra,Taj Express Bus Service Pvt Ltd,Non AC Seater (2+2),07:30 AM,10:30 AM,03h 00m,2.4,300,33,Unknown A/C Seater
Delhi,Agra,Taj Express Bus Service Pvt Ltd,Non AC Seater (2+2),08:00 AM,11:00 AM,03h 00m,2.4,300,33,Unknown A/C Seater
Delhi,Agra,RAWAT HOLIDAYS,A/C Seater (2+2),08:15 AM,12:10 PM,03h 55m,1.2,699,22,A/C Seater
Delhi,Agra,Taj Express Bus Service Pvt Ltd,Non AC Seater (2+2),09:00 AM,12:00 PM,03h 00m,2.4,300,33,Unknown A/C Seater
Delhi,Agra,Taj Express Bus Service Pvt Ltd,Non AC Seater (2+2),09:30 AM,12:30 PM,03h 00m,2.4,300,33,Unknown A/C Seater
Delhi,Agra,Khajuraho Travels,AC Sleeper (2+1),09:46 AM,01:41 PM,03h 55m,3.4880152239047697,446,36,Unknown A/C Sleeper
Delhi,Agra,Taj Express Bus Service Pvt Ltd,Non AC Seater (2+2),10:00 AM,01:00 PM,03h 00m,2.4,300,33,Unknown A/C Seater
Delhi,Agra,Gola Bus Service,VE A/C Seater / Sleeper (2+1),10:20 AM,02:30 PM,04h 10m,3.4880152239047697,299,30,A/C Seater/Sleeper
Delhi,Agra,Taj Express Bus Service Pvt Ltd,Non AC Seater (2+2),10:30 AM,01:30 PM,03h 00m,2.4,449,33,Unknown A/C Seater
Delhi,Agra,Taj Express Bus Service Pvt Ltd,Non AC Seater (2+2),11:00 AM,02:00 PM,03h 00m,2.4,449,33,Unknown A/C Seater
Delhi,Agra,Taj Express Bus Service Pvt Ltd,Non AC Seater (2+2),11:30 AM,02:30 PM,03h 00m,2.4,300,33,Unknown A/C Seater
Delhi,Agra,Taj Express Bus Service Pvt Ltd,Non AC Seater (2+2),11:55 AM,02:55 PM,03h 00m,2.4,300,33,Unknown A/C Seater
Delhi,Agra,Taj Express Bus Service Pvt Ltd,Non AC Seater (2+2),12:30 PM,03:30 PM,03h 00m,2.4,449,33,Unknown A/C Seater
Delhi,Agra,Taj Express Bus Service Pvt Ltd,Non AC Seater (2+2),01:00 PM,04:00 PM,03h 00m,2.4,300,33,Unknown A/C Seater
Delhi,Agra,RAWAT HOLIDAYS,A/C Seater (2+2),01:15 PM,05:10 PM,03h 55m,1.2,699,18,A/C Seater
Delhi,Agra,Taj Express Bus Service Pvt Ltd,Non AC Seater (2+2),01:30 PM,04:30 PM,03h 00m,2.4,300,33,Unknown A/C Seater
Delhi,Agra,Royal Star Travels,AC Seater (2+2),02:00 PM,07:00 PM,05h 00m,1.2,750,21,Unknown A/C Seater
Delhi,Agra,Taj Express Bus Service Pvt Ltd,Non AC Seater (2+2),02:00 PM,05:00 PM,03h 00m,2.4,449,33,Unknown A/C Seater
Delhi,Agra,Taj Express Bus Service Pvt Ltd,Non AC Seater (2+2),03:00 PM,06:00 PM,03h 00m,2.4,300,33,Unknown A/C Seater
Delhi,Agra,Taj Express Bus Service Pvt Ltd,Non AC Seater (2+2),03:30 PM,06:30 PM,03h 00m,2.4,300,33,Unknown A/C Seater
Delhi,Agra,Taj Express Bus Service Pvt Ltd,Non AC Seater (2+2),04:00 PM,07:00 PM,03h 00m,2.4,300,33,Unknown A/C Seater
Delhi,Agra,Taj Express Bus Service Pvt Ltd,Non AC Seater (2+2),05:00 PM,08:00 PM,03h 00m,2.4,300,33,Unknown A/C Seater
Delhi,Agra,KST Travels,A/C Seater / Sleeper (2+2),07:25 PM,11:25 PM,04h 00m,2.8,499,36,A/C Seater/Sleeper
Delhi,Agra,Vinay Travels,Volvo A/C Seater / Sleeper (2+2),07:50 PM,12:20 AM,04h 30m,2.9,490,60,A/C Seater/Sleeper
Delhi,Agra,KN Nehra Travels,A/C Seater / Sleeper (2+1),08:00 PM,11:00 PM,03h 00m,2.9,399,31,A/C Seater/Sleeper
Delhi,Agra,New India Travels,A/C Seater/Sleeper (2+1),08:15 PM,10:44 PM,02h 29m,2.3,499,31,A/C Seater/Sleeper
Delhi,Agra,Hans Travels (I) Private Limited,A/C Sleeper (2+1),08:15 PM,11:30 PM,03h 15m,2.8,500,23,A/C Sleeper
Delhi,Agra,KN Nehra Travels,A/C Seater / Sleeper (2+1),08:30 PM,11:50 PM,03h 20m,2.9,399,31,A/C Seater/Sleeper
Delhi,Agra,KST Travels,A/C Seater / Sleeper (2+1),09:25 PM,12:55 AM,03h 30m,2.8,499,36,A/C Seater/Sleeper
Delhi,Agra,Shri Krishna Travels & Cargo,AC Seater (2+2),10:00 PM,04:30 AM,06h 30m,3.4880152239047697,674,35,Unknown A/C Seater
Delhi,Agra,RAWAT HOLIDAYS,A/C Seater (2+2),10:15 PM,02:10 AM,03h 55m,1.2,599,24,A/C Seater
Delhi,Agra,Kalpana Travels Kanpur,NON AC Seater / Sleeper 2+1,10:15 PM,02:45 AM,04h 30m,2.1,500,33,Unknown A/C Seater/Sleeper
Delhi,Agra,SHRI KRISHNA TRAVELS (JAI SHREE GANESH YATRA CO.),A/C Seater/Sleeper (2+1),12:40 AM,03:30 AM,02h 50m,3.0,1099,8,A/C Seater/Sleeper
Delhi,Agra,Vijay Tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),01:30 AM,04:40 AM,03h 10m,3.5,616,26,A/C Seater/Sleeper
Delhi,Agra,PTC-SKYBUS,VE A/C Seater / Sleeper (2+1),01:35 AM,04:35 AM,03h 00m,4.8,699,19,A/C Seater/Sleeper
Delhi,Agra,Mahalaxmi Travels,A/C Sleeper (2+1),02:00 AM,05:30 AM,03h 30m,3.7,899,16,A/C Sleeper
Delhi,Agra,SHRI KRISHNA TRAVELS (JAI SHREE GANESH YATRA CO.),A/C Sleeper (2+1),02:30 AM,06:30 AM,04h 00m,3.6,999,8,A/C Sleeper
Delhi,Agra,Prasanna Purple,Non AC Seater (2+2),05:00 AM,11:15 PM,18h 15m,3.9,1200,49,Unknown A/C Seater
Delhi,Agra,IntrCity SmartBus,VE A/C Seater / Sleeper (2+1),09:05 AM,01:30 PM,04h 25m,4.1,535,37,A/C Seater/Sleeper
Delhi,Agra,IntrCity SmartBus,VE A/C Seater / Sleeper (2+1),09:30 AM,02:00 PM,04h 30m,4.1,535,39,A/C Seater/Sleeper
Delhi,Agra,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),10:15 AM,03:00 PM,04h 45m,4.1,535,46,A/C Seater/Sleeper
Delhi,Agra,Raj Kalpana Travels Pvt.ltd.,VE A/C Seater (2+2),11:00 AM,02:30 PM,03h 30m,3.9,699,42,A/C Seater
Delhi,Agra,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),11:15 AM,02:30 PM,03h 15m,4.1,535,35,A/C Seater/Sleeper
Delhi,Agra,Raj Kalpana Travels Pvt.Ltd,VE A/C Sleeper (2+1),12:00 PM,03:30 PM,03h 30m,3.6,799,30,A/C Sleeper
Delhi,Agra,RAJ KALPANA TRAVELS PRIVATE LIMITED,A/C Seater/Sleeper (2+1),12:30 PM,04:05 PM,03h 35m,4.1,699,32,A/C Seater/Sleeper
Delhi,Agra,Raj Kalpana Travels Pvt.Ltd,A/C Seater/Sleeper (2+1),01:30 PM,04:50 PM,03h 20m,3.9,699,37,A/C Seater/Sleeper
Delhi,Agra,SAFAR EXPRESS PVT LTD,A/C Seater / Sleeper (2+1),04:05 PM,08:00 PM,03h 55m,3.8,1999,38,A/C Seater/Sleeper
Delhi,Agra,VIKAS TRAVELS ®,A/C Seater/Sleeper (2+1),04:10 PM,07:55 PM,03h 45m,3.6,1903.81,44,A/C Seater/Sleeper
Delhi,Agra,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),04:30 PM,09:00 PM,04h 30m,3.4,820,38,A/C Seater/Sleeper
Delhi,Agra,R S YADAV SMART BUS PRIVATE LIMITED,VE A/C Seater / Sleeper (2+1),04:30 PM,09:35 PM,05h 05m,4.3,799,27,A/C Seater/Sleeper
Delhi,Agra,SAFAR EXPRESS PVT LTD,AC Sleeper (2+1),04:30 PM,08:10 PM,03h 40m,3.8,1499,34,Unknown A/C Sleeper
Delhi,Agra,SAFAR EXPRESS PVT LTD,A/C Seater / Sleeper (2+1),04:30 PM,08:20 PM,03h 50m,3.8,1899,32,A/C Seater/Sleeper
Delhi,Agra,IntrCity SmartBus,A/C Seater / Sleeper (2+1),05:00 PM,08:55 PM,03h 55m,4.1,910,26,A/C Seater/Sleeper
Delhi,Agra,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),05:00 PM,09:30 PM,04h 30m,3.4,630,44,A/C Seater/Sleeper
Delhi,Agra,Raj Kalpana Travels Pvt.Ltd,A/C Seater/Sleeper (2+1),05:00 PM,08:25 PM,03h 25m,3.9,661,41,A/C Seater/Sleeper
Delhi,Agra,R S YADAV SMART BUS PRIVATE LIMITED,A/C Seater / Sleeper (2+1),05:00 PM,09:40 PM,04h 40m,4.3,759,34,A/C Seater/Sleeper
Delhi,Agra,JMD Travels,A/C Seater / Sleeper (2+2),05:00 PM,10:30 PM,05h 30m,3.2,699,23,A/C Seater/Sleeper
Delhi,Agra,RAJ KALPANA TRAVELS PRIVATE LIMITED,A/C Sleeper (2+1),05:00 PM,09:15 PM,04h 15m,5.0,1500,23,A/C Sleeper
Delhi,Agra,Gola Bus Service,VE A/C Sleeper (2+1),05:20 PM,09:00 PM,03h 40m,3.2,799,28,A/C Sleeper
Delhi,Agra,E Bus India,A/C Seater/Sleeper (2+1),05:30 PM,09:30 PM,04h 00m,4.1,759,34,A/C Seater/Sleeper
Delhi,Agra,Gajraj bus service,A/C Seater / Sleeper (2+1),06:00 PM,10:00 PM,04h 00m,3.9,1599,36,A/C Seater/Sleeper
Delhi,Agra,Jamna Travels (Delhi),A/C Seater/Sleeper (2+1),06:00 PM,09:20 PM,03h 20m,3.5,599,25,A/C Seater/Sleeper
Delhi,Agra,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),06:00 PM,10:30 PM,04h 30m,3.4,800,43,A/C Seater/Sleeper
Delhi,Agra,BSS COOL COOL TRAVELS,A/C Seater / Sleeper (2+1),06:00 PM,09:40 PM,03h 40m,4.1,599,27,A/C Seater/Sleeper
Delhi,Agra,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),06:00 PM,10:50 PM,04h 50m,3.4,700,38,A/C Seater/Sleeper
Delhi,Agra,R S YADAV SMART BUS PRIVATE LIMITED,VE A/C Seater / Sleeper (2+1),06:30 PM,11:00 PM,04h 30m,4.3,664,38,A/C Seater/Sleeper
Delhi,Agra,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),06:30 PM,11:00 PM,04h 30m,3.4,700,46,A/C Seater/Sleeper
Delhi,Agra,IntrCity SmartBus,A/C Seater / Sleeper (2+1),06:55 PM,11:20 PM,04h 25m,4.1,699,42,A/C Seater/Sleeper
Delhi,Agra,BSS COOL COOL TRAVELS,A/C Seater / Sleeper (2+1),07:00 PM,11:30 PM,04h 30m,4.1,692,39,A/C Seater/Sleeper
Delhi,Agra,Revanta Roadlines,A/C Seater / Sleeper (2+2),07:00 PM,10:50 PM,03h 50m,4.0,3000,48,A/C Seater/Sleeper
Delhi,Agra,Ashok Travels Mandsaur Group,Volvo 9600 Multi-Axle A/C Sleeper (2+1),07:02 PM,10:55 PM,03h 53m,3.7,1810,33,A/C Sleeper
Delhi,Agra,Khajuraho Travels,A/C Seater / Sleeper (2+1),07:26 PM,11:13 PM,03h 47m,4.0,566,31,A/C Seater/Sleeper
Delhi,Agra,Kamla Travels,A/C Sleeper (2+1),07:30 PM,11:30 PM,04h 00m,3.2,1200,30,A/C Sleeper
Delhi,Agra,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),07:30 PM,11:40 PM,04h 10m,3.4,630,47,A/C Seater/Sleeper
Delhi,Agra,R S YADAV SMART BUS PRIVATE LIMITED,VE A/C Seater / Sleeper (2+1),07:45 PM,11:50 PM,04h 05m,4.3,649,35,A/C Seater/Sleeper
Delhi,Agra,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),08:00 PM,11:55 PM,03h 55m,3.4,675,45,A/C Seater/Sleeper
Delhi,Agra,Shatabdi Travels,Bharat Benz A/C Sleeper (2+1),08:00 PM,11:45 PM,03h 45m,4.0,1600,36,A/C Sleeper
Delhi,Agra,Jamna Travels (Delhi),A/C Seater/Sleeper (2+1),08:00 PM,12:10 AM,04h 10m,3.5,599,25,A/C Seater/Sleeper
Delhi,Agra,Raj Kalpana Travels Pvt.ltd.,A/C Seater/Sleeper (2+1),08:00 PM,11:45 PM,03h 45m,3.9,789,36,A/C Seater/Sleeper
Delhi,Agra,Anshi Raj Shree Travels,Bharat Benz A/C Seater /Sleeper (2+1),08:00 PM,11:30 PM,03h 30m,4.0,699,30,A/C Seater/Sleeper
Delhi,Agra,SHRI KRISHNA TRAVELS (JAI SHREE GANESH YATRA CO.),VE A/C Seater / Sleeper (2+1),08:00 PM,09:44 AM,13h 44m,3.0,1200,28,A/C Seater/Sleeper
Delhi,Agra,BSS COOL COOL TRAVELS,A/C Seater / Sleeper (2+1),08:00 PM,11:59 PM,03h 59m,4.1,599,28,A/C Seater/Sleeper
Delhi,Agra,IntrCity SmartBus,A/C Seater / Sleeper (2+1),08:00 PM,01:00 AM,05h 00m,4.1,849,34,A/C Seater/Sleeper
Delhi,Agra,KISSAN TRAVELS PILANI,Bharat Benz A/C Seater /Sleeper (2+1),08:00 PM,10:45 PM,02h 45m,3.1,849,48,A/C Seater/Sleeper
Delhi,Agra,Gola Bus Service,Bharat Benz A/C Seater /Sleeper (2+1),08:00 PM,11:00 PM,03h 00m,3.2,699,31,A/C Seater/Sleeper
Delhi,Agra,Raj Kalpana Travels Pvt.Ltd,Bharat Benz A/C Seater /Sleeper (2+1),08:15 PM,12:20 AM,04h 05m,3.9,600,30,A/C Seater/Sleeper
Delhi,Agra,RAJ KALPANA TRAVELS PRIVATE LIMITED,A/C Sleeper (2+1),08:15 PM,12:00 AM,03h 45m,3.9,1099,28,A/C Sleeper
Delhi,Agra,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),08:30 PM,01:00 AM,04h 30m,3.4,800,46,A/C Seater/Sleeper
Delhi,Agra,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),08:30 PM,01:00 AM,04h 30m,4.1,806,36,A/C Seater/Sleeper
Delhi,Agra,SAFAR EXPRESS PVT LTD,AC Sleeper (2+1),08:30 PM,11:23 PM,02h 53m,3.8,1600,36,Unknown A/C Sleeper
Delhi,Agra,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),08:30 PM,12:45 AM,04h 15m,3.4,875,12,A/C Seater/Sleeper
Delhi,Agra,R S YADAV SMART BUS PRIVATE LIMITED,VE A/C Seater / Sleeper (2+1),08:55 PM,11:05 PM,02h 10m,4.3,949,36,A/C Seater/Sleeper
Delhi,Agra,Khajuraho Travels,AC Sleeper (2+1),09:00 PM,01:02 AM,04h 02m,4.0,796,21,Unknown A/C Sleeper
Delhi,Agra,SAFAR EXPRESS PVT LTD,A/C Seater / Sleeper (2+2),09:00 PM,01:00 AM,04h 00m,3.8,999,47,A/C Seater/Sleeper
Delhi,Agra,Raj Kalpana Travels Pvt.ltd.,A/C Seater/Sleeper (2+1),09:00 PM,12:48 AM,03h 48m,3.9,699,29,A/C Seater/Sleeper
Delhi,Agra,Fouji travels,A/C Seater / Sleeper (2+1),09:00 PM,12:00 AM,03h 00m,4.2,599,34,A/C Seater/Sleeper
Delhi,Agra,Raj Kalpana Travels Pvt.ltd.,VE A/C Sleeper (2+1),09:00 PM,12:45 AM,03h 45m,3.9,943,28,A/C Sleeper
Delhi,Agra,Dhruv Travels,A/C Seater / Sleeper (2+1),09:00 PM,12:40 AM,03h 40m,3.0,649,25,A/C Seater/Sleeper
Delhi,Agra,SAFAR EXPRESS PVT LTD,A/C Seater / Sleeper (2+1),09:05 PM,01:00 AM,03h 55m,3.8,1999,40,A/C Seater/Sleeper
Delhi,Agra,SAFAR EXPRESS PVT LTD,A/C Seater / Sleeper (2+1),09:05 PM,01:05 AM,04h 00m,3.8,1200,32,A/C Seater/Sleeper
Delhi,Agra,R S YADAV SMART BUS PRIVATE LIMITED,A/C Seater / Sleeper (2+1),09:15 PM,12:45 AM,03h 30m,4.3,759,36,A/C Seater/Sleeper
Delhi,Agra,Revanta Roadlines,A/C Seater / Sleeper (2+2),09:15 PM,01:05 AM,03h 50m,4.0,899,47,A/C Seater/Sleeper
Delhi,Agra,Fouji travels,A/C Seater / Sleeper (2+1),09:15 PM,12:30 AM,03h 15m,4.2,699,14,A/C Seater/Sleeper
Delhi,Agra,IntrCity SmartBus,VE A/C Seater / Sleeper (2+1),09:20 PM,02:05 AM,04h 45m,4.1,613,33,A/C Seater/Sleeper
Delhi,Agra,Raj Kalpana Travels Pvt.Ltd,A/C Sleeper (2+1),09:30 PM,12:45 AM,03h 15m,3.9,999,24,A/C Sleeper
Delhi,Agra,Fouji travels,A/C Seater / Sleeper (2+1),09:30 PM,12:30 AM,03h 00m,4.2,549,27,A/C Seater/Sleeper
Delhi,Agra,R S YADAV SMART BUS PRIVATE LIMITED,VE A/C Seater / Sleeper (2+1),09:30 PM,11:55 PM,02h 25m,4.3,999,30,A/C Seater/Sleeper
Delhi,Agra,Sai Anand,AC Sleeper (2+1),09:30 PM,02:15 AM,04h 45m,3.7,799,29,Unknown A/C Sleeper
Delhi,Agra,Khajuraho Travels,AC Sleeper (2+1),09:30 PM,01:14 AM,03h 44m,4.0,1296,36,Unknown A/C Sleeper
Delhi,Agra,IntrCity SmartBus,VE A/C Seater / Sleeper (2+1),09:30 PM,01:35 AM,04h 05m,4.1,535,38,A/C Seater/Sleeper
Delhi,Agra,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),09:40 PM,01:30 AM,03h 50m,4.1,564,37,A/C Seater/Sleeper
Delhi,Agra,Deltin Travels,Scania Multi-Axle AC Semi Sleeper (2+2),09:40 PM,01:00 AM,03h 20m,4.1,2800,30,Unknown A/C Semi Sleeper
Delhi,Agra,HIGHWAY STAR TRAVEL & CARGO,A/C Seater/Sleeper (2+1),09:45 PM,12:20 AM,02h 35m,3.2,554,33,A/C Seater/Sleeper
Delhi,Agra,PRATAP T&C,A/C Seater / Sleeper (2+2),09:45 PM,01:15 AM,03h 30m,3.2,549,44,A/C Seater/Sleeper
Delhi,Agra,IntrCity SmartBus,A/C Seater / Sleeper (2+1),09:45 PM,02:30 AM,04h 45m,4.1,508,38,A/C Seater/Sleeper
Delhi,Agra,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),09:50 PM,02:00 AM,04h 10m,4.1,535,42,A/C Seater/Sleeper
Delhi,Agra,Raj Kalpana Travels Pvt.ltd.,A/C Seater/Sleeper (2+1),10:00 PM,01:20 AM,03h 20m,3.9,539,30,A/C Seater/Sleeper
Delhi,Agra,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),10:00 PM,03:00 AM,05h 00m,3.4,554,48,A/C Seater/Sleeper
Delhi,Agra,VIKAS TRAVELS ®,A/C Seater/Sleeper (2+1),10:00 PM,02:50 AM,04h 50m,3.6,2857.14,44,A/C Seater/Sleeper
Delhi,Agra,Raj Kalpana Travels Pvt.Ltd,A/C Sleeper (2+1),10:00 PM,01:30 AM,03h 30m,3.9,899,23,A/C Sleeper
Delhi,Agra,Raj Kalpana Travels Pvt.ltd.,A/C Sleeper (2+1),10:00 PM,01:25 AM,03h 25m,3.9,891,34,A/C Sleeper
Delhi,Agra,Khajuraho Travels,VE A/C Sleeper (2+1),10:00 PM,02:02 AM,04h 02m,4.0,796,30,A/C Sleeper
Delhi,Agra,R S YADAV SMART BUS PRIVATE LIMITED,Bharat Benz A/C Seater /Sleeper (2+1),10:00 PM,02:09 AM,04h 09m,4.3,759,30,A/C Seater/Sleeper
Delhi,Agra,SAFAR EXPRESS PVT LTD,A/C Seater / Sleeper (2+1),10:05 PM,01:35 AM,03h 30m,3.8,1200,32,A/C Seater/Sleeper
Delhi,Agra,SAFAR EXPRESS PVT LTD,NON AC Seater / Sleeper 2+1,10:10 PM,02:16 AM,04h 06m,3.8,1000,34,Unknown A/C Seater/Sleeper
Delhi,Agra,IntrCity SmartBus,A/C Semi Sleeper / Sleeper (2+1),10:10 PM,02:10 AM,04h 00m,4.1,535,40,A/C Semi Sleeper
Delhi,Agra,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),10:15 PM,02:35 AM,04h 20m,4.1,508,35,A/C Seater/Sleeper
Delhi,Agra,Rajdhani Tourist Bus Service,A/C Sleeper (2+1),10:15 PM,02:55 AM,04h 40m,4.0,849,18,A/C Sleeper
Delhi,Agra,DURGA TRAVELS,A/C Seater / Sleeper (2+2),10:16 PM,02:30 AM,04h 14m,3.0,1600,41,A/C Seater/Sleeper
Delhi,Agra,Laxmi holidays,Bharat Benz A/C Sleeper (2+1),10:30 PM,02:00 AM,03h 30m,3.4,700,32,A/C Sleeper
Delhi,Agra,SAFAR EXPRESS PVT LTD,A/C Seater / Sleeper (2+1),10:30 PM,01:23 AM,02h 53m,3.8,1100,38,A/C Seater/Sleeper
Delhi,Agra,DURGA TRAVELS,A/C Seater/Sleeper (2+1),10:30 PM,02:59 AM,04h 29m,3.0,999,14,A/C Seater/Sleeper
Delhi,Agra,Raj Kalpana Travels Pvt.ltd.,A/C Sleeper (2+1),10:30 PM,02:00 AM,03h 30m,3.9,799,23,A/C Sleeper
Delhi,Agra,Khajuraho Travels,AC Sleeper (2+1),10:36 PM,02:31 AM,03h 55m,4.0,996,36,Unknown A/C Sleeper
Delhi,Agra,International Tourist Centre,VE A/C Seater / Sleeper (2+1),10:40 PM,02:45 AM,04h 05m,4.2,1299,41,A/C Seater/Sleeper
Delhi,Agra,Satlok express,A/C Seater / Sleeper (2+1),10:45 PM,02:47 AM,04h 02m,3.0,1427.62,43,A/C Seater/Sleeper
Delhi,Agra,Raj Kalpana Travels Pvt.Ltd,A/C Sleeper (2+1),10:45 PM,02:15 AM,03h 30m,3.9,899,30,A/C Sleeper
Delhi,Agra,Mahalaxmi Travels,Volvo 9600 A/C Sleeper (2+1),10:45 PM,03:45 AM,05h 00m,3.7,899,26,A/C Sleeper
Delhi,Agra,R S YADAV SMART BUS PRIVATE LIMITED,VE A/C Seater / Sleeper (2+1),10:50 PM,01:55 AM,03h 05m,4.3,949,37,A/C Seater/Sleeper
Delhi,Agra,Raj Kalpana Travels Pvt.ltd.,A/C Seater/Sleeper (2+1),11:00 PM,02:35 AM,03h 35m,3.9,649,33,A/C Seater/Sleeper
Delhi,Agra,Aadishakti Travels,Bharat Benz A/C Seater (2+2),11:00 PM,02:40 AM,03h 40m,3.5,1499,30,A/C Seater
